ID,Frame Name,Cycle Time [ms],Launch Type,Launch Parameter,Signal Byte No.,Signal Bit No.,Signal Name,Signal Function,Signal Length [Bit],Signal Default, Signal Not Available,Byteorder,is signed,GXCAN15,DCDC48V,LPTC,BMS,Tester,APM,HPC_ETH,LPDP,Name / Phys. Range,Function / Increment Unit,Value,frame.,signal.
18EAC8FFxh,REQUEST_SETTINGS,0,cyclicX,0,1,0,Byte0,,8,0,,i,u,r,,s,,,,,,0..0,,,,
18EAC8FFxh,REQUEST_SETTINGS,0,cyclicX,0,2,0,Byte1,,8,0,,i,u,r,,s,,,,,,0..0,,,,
18EAC8FFxh,REQUEST_SETTINGS,0,cyclicX,0,3,0,Byte2,,8,0,,i,u,r,,s,,,,,,0..0,,,,
18FFFFC8xh,VALUES_REPORT,0,cyclicX,0,1,0,Temperature,,16,0,,i,u,s,,,,,,,,0..0,,,,
18FFFFC8xh,VALUES_REPORT,0,cyclicX,0,3,0,CurrentMagnitude,,16,0,,i,u,s,,,,,,,,0..0,1.1718,,,
18FFFFC8xh,VALUES_REPORT,0,cyclicX,0,5,0,PowerSupplyVolts,,16,0,,i,u,s,,,,,,,,0..0,0.034,,,
18FFFFC8xh,VALUES_REPORT,0,cyclicX,0,7,0,StatusState,,1,0,,i,u,s,,,,,,,,0..0,,,,
18FFFFC8xh,VALUES_REPORT,0,cyclicX,0,7,3,StatusTrip,,1,0,,i,u,s,,,,,,,,0..0,,,,
18FFFFC8xh,VALUES_REPORT,0,cyclicX,0,7,5,StatusUVP,,1,0,,i,u,s,,,,,,,,0..0,,,,
18FFFFC8xh,VALUES_REPORT,0,cyclicX,0,7,7,StatusOVP,,1,0,,i,u,s,,,,,,,,0..0,,,,
18FFFFC8xh,VALUES_REPORT,0,cyclicX,0,8,0,TripTime,,8,0,,i,u,s,,,,,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,1,0,MuxId,Mode Signal: ,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,2,0,CanBaud,Mode 3:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,2,0,Delay1,Mode 2:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,2,0,Trip1,Mode 1:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,3,0,Delay2,Mode 2:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,3,0,OVPLow,Mode 3:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,3,0,Trip2,Mode 1:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,4,0,Delay3,Mode 2:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,4,0,OVPHigh,Mode 3:,2,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,4,0,Trip3,Mode 1:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,5,0,LVDelay,Mode 2:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,5,0,LvOff,Mode 1:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,5,0,Unused_1,Mode 3:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,6,0,ReportRepeat,Mode 2:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,6,0,Trip1MostSigBits,Mode 1:,2,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,6,0,Unused_2,Mode 3:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,6,2,Trip2MostSigBits,Mode 1:,2,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,6,4,Trip3MostSigBits,Mode 1:,2,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,6,6,LvOffMostSigBits,Mode 1:,2,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,7,0,ContCycle_1,Mode 2:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,7,0,ContPwrUp,Mode 1:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,7,0,Unused_3,Mode 3:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,8,0,ContCycle,Mode 1:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,8,0,ContCycle_2,Mode 2:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CEBFFC8xh,CONTACTOR_PARAMETERS_VALUES,0,cyclicX,0,8,0,Unused_4,Mode 3:,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CECFFC8xh,CONTACTOR_PARAMETERS_HEADER,0,cyclicX,0,1,0,Byte0,,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CECFFC8xh,CONTACTOR_PARAMETERS_HEADER,0,cyclicX,0,2,0,Byte1,,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CECFFC8xh,CONTACTOR_PARAMETERS_HEADER,0,cyclicX,0,3,0,Byte2,,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CECFFC8xh,CONTACTOR_PARAMETERS_HEADER,0,cyclicX,0,4,0,Byte3,,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CECFFC8xh,CONTACTOR_PARAMETERS_HEADER,0,cyclicX,0,5,0,Byte4,,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CECFFC8xh,CONTACTOR_PARAMETERS_HEADER,0,cyclicX,0,6,0,Byte5,,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CECFFC8xh,CONTACTOR_PARAMETERS_HEADER,0,cyclicX,0,7,0,Byte6,,8,0,,i,u,r,,,,s,,,,0..0,,,,
1CECFFC8xh,CONTACTOR_PARAMETERS_HEADER,0,cyclicX,0,8,0,Byte7,,8,0,,i,u,r,,,,s,,,,0..0,,,,
